id,name,lat,lng
25492,Lawrenceburg,38.0332,-84.9032
25493,Brevard,35.2439,-82.7264
25494,Saint-Paul-les-Dax,43.7256,-1.0528
25495,Erbach,48.3281,9.8878
25496,Sao Pedro do Piaui,-5.9289,-42.7189
25497,Bad Laasphe,50.9303,8.4167
25498,Itapagipe,-19.9089,-49.3808
25499,Llanes,43.4214,-4.7564
25500,Salzano,45.5333,12.1167
25501,Eloxochitlan,18.5088,-96.9227
25502,Sternberk,49.7305,17.2989
25503,Beyne-Heusay,50.6167,5.65
25504,Monte Alegre de Sergipe,-10.0269,-37.5619
25505,Lavaltrie,45.8833,-73.2833
25506,Mantenopolis,-18.8628,-41.1228
25507,Alto Longa,-5.2508,-42.21
25508,Caldas,-21.9239,-46.3858
25509,Lengede,52.2049,10.3078
25510,Okinoshima,36.2,133.3167
25511,Ixcatepec,21.2333,-98
25512,Nicosia,37.75,14.4
25513,Santa Coloma de Farnes,41.8624,2.6654
25514,Arcadia,43.0871,-77.0857
25515,Glubczyce,50.2,17.8333
25516,Lorsch,49.6539,8.5675
25517,Kankandighi,21.9744,88.4659
25518,Cajabamba,-7.6237,-78.046
25519,Hosbach,50,9.2
25520,San Martino di Lupari,45.6557,11.8594
25521,Santa Luzia,-15.4289,-39.3339
25522,Adams,40.7092,-80.012
25523,Talne,48.8863,30.7027
25524,Trogir,43.5167,16.25
25525,Bergen,52.8103,9.9611
25526,Virgem da Lapa,-16.8039,-42.3428
25527,Crevalcore,44.7167,11.15
25528,Kirchheim bei Munchen,48.1766,11.7556
25529,Dakit,10.06,125.1606
25530,Gran,60.4411,10.4956
25531,Trubchevsk,52.5833,33.7667
25532,Torredonjimeno,37.7667,-3.95
25533,Sunjiayan,27.8776,108.3073
25534,Peabiru,-23.9128,-52.3428
25535,Rio de Contas,-13.5789,-41.8108
25536,Cossimbazar,24.12,88.28
25537,Montefiascone,42.5333,12.0333
25538,Paranhos,-23.8928,-55.4308
25539,Zelzate,51.1975,3.8139
25540,Vicovu de Sus,47.9258,25.68
25541,Samorin,48.0267,17.3117
25542,Masangshy,42.9289,75.3019
25543,Beverstedt,53.434,8.8183
25544,Saint-Martin-de-Crau,43.6397,4.8125
25545,Kastoria,40.5181,21.2688
25546,Fenton,52.9977,-2.1578
25547,Soddy-Daisy,35.2571,-85.1739
25548,Melilli,37.1833,15.1167
25549,Afir,36.7676,3.7029
25550,Terra Boa,-12.3919,-38.625
25551,Moberly,39.419,-92.4365
25552,Plougastel-Daoulas,48.3725,-4.3706
25553,Port Clinton,41.5096,-82.9385
25554,Zhukovo,55.0333,36.75
25555,Hochstadt an der Aisch,49.7056,10.8058
25556,Canton,40.5632,-90.0409
25557,Agua Blanca,14.4833,-89.6494
25558,Urucuia,-16.1328,-45.7419
25559,San Javier,-30.5833,-59.95
25560,Grez-Doiceau,50.7333,4.7
25561,San Gennaro Vesuviano,40.8667,14.5333
25562,Waianae,21.4569,-158.1759
25563,Qingxicun,24.53,116.5904
25564,Baras,13.6667,124.3667
25565,Vadnais Heights,45.057,-93.0748
25566,Wood Dale,41.9666,-87.9807
25567,Wolsztyn,52.1167,16.1167
25568,Ugo,39.1994,140.4131
25569,Nidzica,53.3583,20.425
25570,Montespertoli,43.65,11.0833
25571,Moralzarzal,40.675,-3.9694
25572,Haaren,50.7956,6.1269
25573,Brecksville,41.3079,-81.6193
25574,Aghbala,32.4806,-5.645
25575,Ban Mae Kaluang,19.0778,99.927
25576,Frias,-28.6496,-65.15
25577,Bad Soden-Salmunster,50.2833,9.3667
25578,Eichenau,48.1667,11.3167
25579,Saarwellingen,49.3542,6.805
25580,New Providence,40.6996,-74.4034
25581,Drobak,59.6667,10.6333
25582,Maribondo,-9.5769,-36.305
25583,Quatis,-22.4069,-44.2578
25584,Krumbach,48.2431,10.3633
25585,Ettenheim,48.2556,7.8119
25586,Sidi Yahia,30.4969,-8.8211
25587,Itapetim,-7.3778,-37.19
25588,Kaharlyk,49.8522,30.8092
25589,Ban Bung Kha,16.1675,104.6408
25590,Shangping,25.0897,113.0395
25591,Shiloh,38.5534,-89.916
25592,Pfullendorf,47.9242,9.2567
25593,Rantoul,40.3031,-88.1549
25594,High River,50.5808,-113.8744
25595,San Marco in Lamis,41.7117,15.635
25596,Colonial Park,40.2997,-76.8068
25597,Serra Branca,-7.4828,-36.665
25598,Manerbio,45.3667,10.1333
25599,Tianguistengo,20.7278,-98.6289
25600,Spiez,46.6831,7.6664
25601,Sabana Iglesia,19.33,-70.75
25602,Broadlands,39.0168,-77.5167
25603,Marly,50.3489,3.5442
25604,Presidente Bernardes,-22.0061,-51.5531
25605,Carluke,55.734,-3.834
25606,Betanzos,43.2792,-8.2106
25607,Feldbach,46.955,15.8883
25608,Genas,45.7314,5.0022
25609,Lourdes,43.095,-0.0453
25610,Mario Campos,-20.0558,-44.1878
25611,Kingston,41.9862,-70.7482
25612,Panchgani,17.92,73.82
25613,Talanga,14.4,-87.0833
25614,Washington,38.6587,-87.1591
25615,Hazel Crest,41.5732,-87.6899
25616,Price,39.604,-110.8004
25617,Mqam at Tolba,33.9375,-6.2544
25618,Vitry-le-Francois,48.7247,4.5844
25619,LaBelle,26.7219,-81.4506
25620,Arruda dos Vinhos,38.9833,-9.0667
25621,Busra al Harir,32.8425,36.34
25622,Reeuwijk,52.0481,4.7203
25623,Primavera,-8.3378,-35.355
25624,Trebur,49.9242,8.4092
25625,Creutzwald,49.2053,6.6958
25626,Vernouillet,48.7208,1.3606
25627,Charlton,42.1351,-71.968
25628,Landau an der Isar,48.6749,12.6913
25629,Jardim de Piranhas,-6.3789,-37.3519
25630,Chalma,21.2167,-98.4
25631,Urupes,-21.2019,-49.29
25632,Ilamatlan,20.7833,-98.45
25633,Chanaral,-26.3479,-70.6224
25634,Calderara di Reno,44.5639,11.2719
25635,Alexandria,-6.4128,-38.0158
25636,Alpena,45.074,-83.4399
25637,Knittelfeld,47.215,14.8294
25638,Mechtras,36.5448,4.0049
25639,Chateaudun,48.0708,1.3378
25640,Roudnice nad Labem,50.4254,14.2618
25641,Loningen,52.736,7.7579
25642,Ketsch,49.3658,8.5336
25643,Tezze sul Brenta,45.6862,11.7042
25644,Patti,38.1333,14.9667
25645,Kussnacht,47.0828,8.4408
25646,Gricignano d'Aversa,40.9833,14.2333
25647,Conway,28.4968,-81.3316
25648,Kettering,38.8888,-76.789
25649,Lavagna,44.3122,9.3417
25650,Woudenberg,52.0806,5.4164
25651,Libertad,8.5583,124.35
25652,Aguas Vermelhas,-15.7469,-41.46
25653,Dok Kham Tai,19.162,99.9926
25654,Arendonk,51.3203,5.0864
25655,Mayenne,48.3031,-0.6136
25656,Manati,10.4481,-74.9592
25657,Nules,39.8525,-0.1506
25658,Rocky Point,40.9357,-72.9364
25659,Matias Barbosa,-21.8689,-43.3189
25660,Porto Esperidiao,-15.8528,-58.46
25661,Loreto,43.4403,13.6074
25662,Kissane Ltouqi,34.6,-5.0833
25663,Casale sul Sile,45.5988,12.3243
25664,Sant Sadurni d'Anoia,41.4261,1.785
25665,Keisen,33.5789,130.6781
25666,Neunkirchen,47.7269,16.0817
25667,Pervomaysk,54.8689,43.8028
25668,Lavello,41.05,15.8
25669,Elizabethton,36.3367,-82.2369
25670,Wauconda,42.2748,-88.1359
25671,Lake Forest Park,47.7574,-122.2865
25672,Quattro Castella,44.6333,10.4667
25673,Gex,46.3333,6.0578
25674,Vicuna,-30.0167,-70.7
25675,Schuttorf,52.3167,7.2167
25676,Brunn am Gebirge,48.1069,16.2842
25677,Zehdenick,52.9831,13.3331
25678,Avenal,36.0311,-120.1162
25679,Buchloe,48.0375,10.725
25680,Fereydunshahr,32.9411,50.1211
25681,Rogers,45.1865,-93.5783
25682,Formello,42.0833,12.4
25683,Marshall,44.4488,-95.7897
25684,Union de Tula,19.957,-104.268
25685,Rionero in Vulture,40.9167,15.6667
25686,Varzea Nova,-11.2589,-40.9419
25687,Saint-Orens-de-Gameville,43.5514,1.5342
25688,Jensen Beach,27.2438,-80.2423
25689,Jimboomba,-27.83,153.0313
25690,Aguilar,37.5167,-4.65
25691,Fruita,39.1549,-108.7307
25692,Homosassa Springs,28.8118,-82.5392
25693,Rio Casca,-20.2258,-42.6508
25694,Severn,44.75,-79.5167
25695,Mutterstadt,49.4417,8.3561
25696,Friedland,51.4167,9.9333
25697,Middlesborough,36.6127,-83.7227
25698,Bad Durrheim,48.0167,8.5333
25699,Tenente Portela,-27.3708,-53.7578
25700,Kaspi,41.925,44.4222
25701,Abre Campo,-20.3008,-42.4778
25702,Harnes,50.445,2.9058
25703,Les Ponts-de-Ce,47.4244,-0.5253
25704,Wake,34.8028,134.1575
25705,Tirmaigiri,16.723,79.3374
25706,Wehr,47.6331,7.9042
25707,Red Oak,32.5207,-96.7864
25708,Olivehurst,39.0817,-121.5549
25709,Pendencias,-5.26,-36.7219
25710,Big Bear name,34.2536,-116.7903
25711,Bichkunda,18.4,77.7167
25712,Muisne,0.61,-80.02
25713,Wernau,48.6886,9.4222
25714,Pont-Sainte-Maxence,49.3011,2.6036
25715,Brig-Glis,46.3159,7.9876
25716,Marion,35.6774,-82.0013
25717,Rommerskirchen,51.0347,6.6914
25718,San Jacinto del Cauca,8.2497,-74.72
25719,Fortuna,40.5862,-124.1419
25720,Santa Fe,29.3892,-95.1005
25721,North Valley,35.1736,-106.6231
25722,Chiampo,45.55,11.2833
25723,Khoyniki,51.9,29.9667
25724,Itano,34.1442,134.4625
25725,Ruza,55.6989,36.1953
25726,Araruna,-23.9319,-52.4958
25727,San Clemente,15.7167,120.3667
25728,Develi,38.3886,35.4925
25729,Schinnen,50.9428,5.8894
25730,Lindale,32.4934,-95.4069
25731,Oboyan,51.2088,36.2637
25732,Dores do Indaia,-19.4628,-45.6019
25733,Akhty,41.4647,47.74
25734,Verona,40.8323,-74.243
25735,Inawashiro,37.5578,140.1047
25736,Capaci,38.1667,13.2333
25737,Keerbergen,51.0031,4.6311
25738,Englewood,39.8644,-84.3071
25739,Lakeland South,47.2784,-122.283
25740,Washington,40.174,-80.2466
25741,Le Relecq-Kerhuon,48.4086,-4.3969
25742,Jasper,33.8503,-87.2708
25743,Golyshmanovo,56.3819,68.3715
25744,Short Hills,40.7389,-74.3278
25745,Calcinaia,43.6835,10.6165
25746,Huron,44.3622,-98.2102
25747,Amilly,47.9731,2.7703
25748,Itapui,-22.2333,-48.7192
25749,Tauberbischofsheim,49.6225,9.6628
25750,El Tabo,-33.45,-71.6667
25751,Sault Ste. Marie,46.4817,-84.3723
25752,Bollnas,61.3484,16.3883
25753,Velilla de San Antonio,40.3667,-3.4833
25754,Aconibe,1.3,10.9333
25755,Pritzwalk,53.1497,12.1831
25756,Nemours,48.2686,2.6936
25757,Saka,34.3414,132.5139
25758,Mozarlandia,-14.745,-50.5708
25759,Serrolandia,-11.4158,-40.3019
25760,Espita,21.0128,-88.3047
25761,Qigexingcun,42.0172,86.3027
25762,Plattling,48.7767,12.8736
25763,Shanyincun,37.9151,114.4126
25764,Andover,37.6869,-97.1354
25765,Rosas,2.26,-76.74
25766,Kalikiri,13.6333,78.8
25767,Carapebus,-22.1869,-41.6608
25768,Buchs,47.1656,9.4711
25769,Luis Antonio,-21.555,-47.7044
25770,Dossenheim,49.4492,8.6722
25771,Gmunden,47.9181,13.7994
25772,Matsushima,38.3736,141.061
25773,Brookside,39.6666,-75.7153
25774,Tahannawt,31.3514,-7.9508
25775,Arara,-6.8278,-35.7578
25776,Veyrier,46.1667,6.1833
25777,Ceuti,38.0789,-1.2722
25778,South Park Township,40.2989,-79.9944
25779,South Park,40.2989,-79.9944
25780,Paripueira,-9.465,-35.5519
25781,Paso de los Toros,-32.8181,-56.5064
25782,Zelenodolsk,47.5631,33.6524
25783,Crissiumal,-27.5,-54.1008
25784,Tachov,49.7954,12.6337
25785,Mountain Park,33.8458,-84.1313
25786,Carpenedolo,45.3654,10.4323
25787,Ubstadt-Weiher,49.1656,8.625
25788,Eiras,40.2421,-8.424
25789,Grimstad,58.3405,8.5934
25790,Valdemorillo,40.5017,-4.0667
25791,Varazze,44.36,8.5766
25792,Carpinteria,34.3962,-119.5118
25793,Santa Marcela,18.2833,121.4333
25794,Shibam,15.9269,48.6267
25795,Soyaniquilpan,19.9892,-99.4361
25796,Santa Filomena,-8.1628,-40.6158
25797,Bozuyuk,39.9078,30.0367
25798,Gueret,46.1706,1.8683
25799,Mogeiro,-7.2989,-35.4789
25800,Joaquin V. Gonzalez,-25.1171,-64.1247
25801,San Jose de Maipo,-33.6333,-70.3667
25802,Besigheim,48.9989,9.1414
25803,Glenn Heights,32.5506,-96.8548
25804,Pegnitz,49.7564,11.545
25805,Jaca,42.55,-0.55
25806,Ribeira Brava,32.6722,-17.0639
25807,Powell,40.1684,-83.0826
25808,Sainte-Sophie,45.82,-73.9
25809,Itagi,-14.1628,-40.0058
25810,Diosd,47.4042,18.9458
25811,Peddakurapadu,16.4833,80.2667
25812,Palombara Sabina,42.0667,12.7667
25813,Cavallino,40.3102,18.2022
25814,Autun,46.9511,4.2986
25815,Plouzane,48.38,-4.6006
25816,Friesenheim,48.3731,7.8833
25817,Rodental,50.2883,11.0276
25818,Tonosho,35.8372,140.6689
25819,Karakocan,38.9551,40.0375
25820,Wasserburg am Inn,48.0608,12.2333
25821,Lyndhurst,41.5172,-81.4922
25822,North Walsham,52.8214,1.3861
25823,Cesky Krumlov,48.811,14.3152
25824,Artondale,47.3024,-122.6391
25825,Yakage,34.6278,133.5872
25826,Cerro Largo,-28.1489,-54.7378
25827,Glenn Dale,38.9833,-76.804
25828,Western Springs,41.8022,-87.9006
25829,Okmulgee,35.6136,-96.0069
25830,Luderitz,-26.6478,15.1578
25831,Nova Veneza,-28.6369,-49.4978
25832,DeRidder,30.8467,-93.2931
25833,Kamikawa,36.2139,139.1019
25834,Flitwick,52.0038,-0.4966
25835,Bugugoucun,41.6904,117.4483
25836,Azle,32.8955,-97.5379
25837,Newtown,39.992,-75.4106
25838,Vidalia,32.2125,-82.4019
25839,Swansea,38.5507,-89.9859
25840,Moss Point,30.424,-88.5289
25841,Oudenbosch,51.5892,4.5239
25842,Nordestina,-10.8228,-39.4278
25843,Fort Morgan,40.2538,-103.7909
25844,Moissac,44.1047,1.0853
25845,Itirucu,-13.5319,-40.15
25846,Dardenne Prairie,38.7566,-90.732
25847,Tanagura,37.0297,140.3797
25848,Castiglion Fiorentino,43.3439,11.9189
25849,Bischwiller,48.7664,7.8569
25850,Cowdenbeath,56.11,-3.35
25851,Kasumkent,41.6667,48.1333
25852,Bad Salzdetfurth,52.0578,10.0058
25853,Ficarazzi,38.0923,13.4639
25854,Moorreesburg,-33.15,18.6667
25855,Porto Recanati,43.4299,13.6649
25856,Jitauna,-14.0189,-39.8889
25857,As,50.224,12.1951
25858,Picana,39.4361,-0.435
25859,Demerval Lobao,-5.3578,-42.6758
25860,Bombarral,39.2667,-9.15
25861,Trebaseleghe,45.5833,12.05
25862,River Ridge,29.9593,-90.2202
25863,Neustadt,49.58,10.6089
25864,Chiroqchi,39.0336,66.5739
25865,Al Muzayrib,32.7109,36.0266
25866,Newark,43.0418,-77.093
25867,Engenheiro Paulo de Frontin,-22.55,-43.6778
25868,Cremlingen,52.2489,10.6542
25869,Puerto San Martin,-32.7167,-60.7333
25870,Dinklage,52.6622,8.125
25871,Aubergenville,48.9583,1.855
25872,Van Buren,43.1211,-76.3591
25873,Sitio do Mato,-13.085,-43.465
25874,Retirolandia,-11.495,-39.4258
25875,Medway,42.1535,-71.4291
25876,Dalby,-27.1813,151.2661
25877,Mounds View,45.1071,-93.2076
25878,Berezne,51,26.75
25879,Jefferson,34.1373,-83.6021
25880,Reggada,29.5716,-9.6972
25881,Saint-Charles-Borromee,46.05,-73.4667
25882,Zella-Mehlis,50.6597,10.6669
25883,Fene,43.4667,-8.1667
25884,Capo d'Orlando,38.15,14.7333
25885,Hullhorst,52.2833,8.6667
25886,Hashikami,40.4525,141.6211
25887,Velen,51.8939,6.9897
25888,Carros,43.7725,7.1933
25889,Nosivka,50.93,31.58
25890,Motobu,26.6581,127.8981
25891,Berkeley Heights,40.6764,-74.4244
25892,Parvomay,42.0956,25.2189
25893,Zandhoven,51.2136,4.66
25894,Ban Chorakhe Samphan,14.3258,99.8623
25895,Bocholt,51.1722,5.5794
25896,Turbihal,15.7614,76.5964
25897,Portage La Prairie,49.9728,-98.2919
25898,Cocotitlan,19.2167,-98.85
25899,Ruti,47.2614,8.8556
25900,Wiesmoor,53.4,7.7333
25901,Kiiminki,65.1333,25.775
25902,Usumatlan,14.9489,-89.7767
25903,Beyla,8.687,-8.657
25904,Rochester,42.6866,-83.1198
25905,Solana Beach,32.9942,-117.2575
25906,Borodyanka,50.6439,29.9339
25907,Sendenhorst,51.8439,7.8278
25908,Nesconset,40.8467,-73.1522
25909,Richton Park,41.4816,-87.7387
25910,Franconia,40.3055,-75.359
25911,Seravezza,44,10.2333
25912,Cacu,-18.5569,-51.1308
25913,Slobozhanske,48.5342,35.0749
25914,Montegranaro,43.2332,13.6322
25915,Trzebnica,51.305,17.0614
25916,Chulumani,-16.4102,-67.5255
25917,Calcinato,45.4581,10.4146
25918,Svirsk,53.0833,103.3333
25919,Panjipara,26.1369,88.0132
25920,Comines,50.7611,3.0078
25921,Cairo Montenotte,44.3979,8.2778
25922,Herbrechtingen,48.6253,10.1739
25923,Palos Verdes Estates,33.7871,-118.3976
25924,Pontecorvo,41.4626,13.6676
25925,Campo de Criptana,39.4,-3.1167
25926,Lebedyn,50.5831,34.4823
25927,Manching,48.7186,11.4972
25928,Sarria,42.7833,-7.4167
25929,Novouzensk,50.45,48.15
25930,Ulvila,61.4292,21.875
25931,Shin'onsen,35.6233,134.4492
25932,Esneux,50.5333,5.5667
25933,Mahao,26.8675,108.3267
25934,Gvardeysk,54.65,21.0667
25935,Richland,40.4491,-75.3362
25936,San Biagio di Callalta,45.6867,12.3815
25937,Woodinville,47.7569,-122.1478
25938,Serra Azul,-21.3108,-47.5658
25939,El Kansera,34.0419,-5.9272
25940,Bergen,51.5992,6.0336
25941,Sillamae,59.3931,27.7742
25942,Ostringen,49.2194,8.7108
25943,Alto Alegre dos Parecis,-12.1278,-61.8508
25944,Damaishan,24.5038,112.2797
25945,Manorville,40.8575,-72.7915
25946,Abrera,41.5165,1.9024
25947,Giporlos,11.1167,125.45
25948,Apricena,41.7846,15.4436
25949,Beverungen,51.6628,9.3725
25950,Bellefontaine,40.3627,-83.763
25951,Bridgnorth,52.535,-2.4195
25952,Timberlake,37.3167,-79.2482
25953,Kent,41.4735,-73.7319
25954,Castelnuovo di Verona,45.4333,10.7667
25955,Erbaa,40.6667,36.5667
25956,Radomir,42.5457,22.9623
25957,Morbegno,46.1333,9.5667
25958,Sabinov,49.1,21.1
25959,Channahon,41.4213,-88.2593
25960,Plaza Huincul,-38.9338,-69.1987
25961,Ceyu,37.7939,114.0905
25962,Port Royal,32.3557,-80.7029
25963,Yamato,32.685,130.99
25964,Verona,42.9893,-89.5383
25965,Bensville,38.6176,-77.0077
25966,Ocna Mures,46.39,23.86
25967,Bolintin Vale,44.4472,25.7572
25968,Rossdorf,49.8583,8.7556
25969,Clayton,39.8689,-84.3292
25970,East Islip,40.7275,-73.1861
25971,Affoltern am Albis,47.2817,8.4502
25972,Raffadali,37.4047,13.5339
25973,Vila Pouca de Aguiar,41.4833,-7.6333
25974,Weilburg,50.4833,8.25
25975,Vasylivka,47.4344,35.2808
25976,Asjen,34.85,-5.6167
25977,New Ulm,44.3121,-94.4686
25978,Agutaya,11.152,120.9396
25979,La Queue-en-Brie,48.7894,2.5767
25980,Farmington,42.9894,-77.3087
25981,Huguan Nongchang,21.2015,110.2459
25982,Monteux,44.0356,4.9972
25983,Somain,50.3575,3.2803
25984,Barsbuttel,53.5667,10.1667
25985,Oroco,-8.62,-39.6019
25986,Jami,18.0458,83.2664
25987,Ansiao,39.9167,-8.4333
25988,Oncativo,-31.9134,-63.6818
25989,Miranda do Corvo,40.1,-8.3333
25990,Barrafranca,37.3667,14.2
25991,Balatonfured,46.95,17.8833
25992,Jurua,-3.4808,-66.0689
25993,Yzeure,46.5658,3.3544
25994,Belev,53.8,36.1333
25995,Newington,38.7358,-77.1993
25996,Spilamberto,44.5333,11.0167
25997,Alaverdi,41.1333,44.65
25998,Tinglayan,17.2833,121.1667
25999,Baker,30.5833,-91.1581
26000,Mazatlan Villa de Flores,18.0167,-96.9167
26001,Manuel Ribas,-24.5158,-51.6678
26002,Krasnozavodsk,56.4381,38.2294
26003,Thames Centre,43.03,-81.08
26004,Duvvuru,14.8333,78.65
26005,Presidente Janio Quadros,-14.6889,-41.6778
26006,Yvetot,49.6169,0.7531
26007,Cedar Lake,41.3697,-87.4383
26008,Singuilucan,19.9675,-98.5178
26009,Globe,33.3869,-110.7515
26010,Banos,-1.3964,-78.4247
26011,Abaran,38.2031,-1.4003
26012,Silago,10.5291,125.1618
26013,Newton,35.663,-81.2333
26014,Uyar,55.8167,94.3167
26015,Gavere,50.9283,3.6611
26016,Wolfhagen,51.3272,9.1709
26017,Sankt Georgen im Schwarzwald,48.1247,8.3308
26018,Warrenville,41.821,-88.1857
26019,Pacatuba,-10.4528,-36.6508
26020,Venkatagirikota,13,78.5
26021,Barentin,49.5444,0.9536
26022,Agdangan,13.8758,121.9122
26023,Lower Moreland,40.1346,-75.0542
26024,Tracunhaem,-7.805,-35.24
26025,Terrasini Favarotta,38.15,13.0833
26026,Sao Joao do Araguaia,-5.3578,-48.7908
26027,Stezzano,45.6508,9.6528
26028,Velykodolynske,46.3425,30.5653
26029,Mississippi Mills,45.2167,-76.2
26030,Kumarkhali,22.3598,88.799
26031,Bonyhad,46.3,18.53
26032,Schleiden,50.5331,6.4667
26033,Spreitenbach,47.4181,8.3661
26034,Monteprandone,42.9203,13.8355
26035,Domahani,23.7569,87.0256
26036,Zabaykalsk,49.6514,117.3269
26037,Hockessin,39.7837,-75.6815
26038,Powell River,49.8353,-124.5247
26039,Sete Barras,-24.3878,-47.9258
26040,Adi Keyh,14.8333,39.3667
26041,Waltershausen,50.8975,10.5558
26042,Brenes,37.55,-5.8667
26043,L'Union,43.6564,1.4844
26044,Rendon,32.5789,-97.235
26045,South Glengarry,45.2,-74.5833
26046,Petushki,55.9333,39.4667
26047,Adygeysk,44.88,39.19
26048,Noeux-les-Mines,50.4797,2.6647
26049,Culaba,11.6578,124.5425
26050,Mettet,50.3192,4.6569
26051,Hajdusamson,47.6,21.7667
26052,Sandpoint,48.2822,-116.5613
26053,Loveland,39.2679,-84.2731
26054,Bedburg,51.7667,6.1833
26055,Trenton,39.4792,-84.462
26056,Sali,26.9833,-0.0333
26057,Santa Maria a Monte,43.7,10.6833
26058,Qulan,42.9204,72.705
26059,Tapiratiba,-21.4678,-46.7489
26060,Strunino,56.3733,38.585
26061,Coolidge,32.9395,-111.5261
26062,North Perth,43.73,-80.95
26063,Kaspiyskiy,45.3833,47.3667
26064,Gurgunta,16.2875,76.6319
26065,North Palm Beach,26.8216,-80.0576
26066,Argentona,41.5558,2.4025
26067,Piratininga,-22.4128,-49.135
26068,Schodack,42.5297,-73.6858
26069,Teror,28.059,-15.5476
26070,Honggu,36.293,102.9575
26071,Seclin,50.5483,3.0294
26072,Uarini,-2.99,-65.1078
26073,Strand,59.0633,6.0278
26074,Nartan,43.5,43.7
26075,Pine,40.6437,-80.0315
26076,Sagay,9.1167,124.7167
26077,Mercier,45.32,-73.75
26078,Stoughton,42.9234,-89.2215
26079,Mount Vernon,38.714,-77.1043
26080,Milha,-5.675,-39.1939
26081,Guillena,37.5333,-6.05
26082,Ocana,39.9569,-3.4967
26083,South Stormont,45.0833,-74.9667
26084,Governador Celso Ramos,-27.315,-48.5589
26085,Aubenas,44.6197,4.3903
26086,Warrensville Heights,41.4363,-81.5222
26087,Lokapur,16.1656,75.366
26088,Leonforte,37.65,14.4
26089,Ksar Sghir,35.8419,-5.5586
26090,Scheessel,53.1706,9.4831
26091,Barssel,53.1703,7.7467
26092,Worthington,43.6281,-95.599
26093,Plover,44.4614,-89.5383
26094,Ban Bang Lamung,13.047,100.9289
26095,Villecresnes,48.7214,2.5342
26096,Arcachon,44.6586,-1.1689
26097,Martinsville,39.4228,-86.4208
26098,Chos Malal,-37.3833,-70.2667
26099,Gumani,9.45,-0.7667
26100,Wickede,51.4964,7.8658
26101,Mahomet,40.1885,-88.3904
26102,Song Phi Nong,14.2306,100.0389
26103,Oftersheim,49.3706,8.5847
26104,Monte Belo,-21.3258,-46.3678
26105,Olfen,51.7086,7.38
26106,Kushk,32.6425,51.4997
26107,Tonosho,34.4861,134.1858
26108,Superior,39.9341,-105.1588
26109,Oxford,41.4313,-73.135
26110,Lawaan,11.15,125.3
26111,Sarrebourg,48.7347,7.0539
26112,Macara,-4.3833,-79.95
26113,Cusset,46.1344,3.4564
26114,Noceto,44.8167,10.1833
26115,Lone Tree,39.5309,-104.871
26116,Montgomeryville,40.2502,-75.2405
26117,Bagnolo Mella,45.43,10.1854
26118,Burgos,17.3333,120.5
26119,East Greenwich,41.6362,-71.5058
26120,South Daytona,29.1656,-81.0056
26121,Saint-Colomban,45.73,-74.13
26122,Claye-Souilly,48.945,2.6867
26123,Riverdale,41.6441,-87.6365
26124,Colesberg,-30.7167,25.1
26125,Pingtiancun,25.2225,114.6252
26126,Nova Londrina,-22.7658,-52.985
26127,Lumberton,30.2562,-94.2071
26128,Villas,26.5504,-81.8679
26129,York,43.186,-70.6661
26130,Herzberg am Harz,51.6556,10.3394
26131,Treuchtlingen,48.9553,10.9094
26132,Celakovice,50.1605,14.7501
26133,Moody,33.5986,-86.4963
26134,Chernigovka,44.3333,132.5667
26135,Frecheirinha,-3.76,-40.8158
26136,McPherson,38.3714,-97.6605
26137,Alovera,40.5967,-3.2481
26138,Mirabela,-16.2628,-44.1639
26139,Stolin,51.8897,26.8507
26140,Kharar,22.7,87.68
26141,Hersbruck,49.5081,11.4328
26142,Battulapalle,14.5167,77.7833
26143,Tetiiv,49.3708,29.69
26144,Auriol,43.3694,5.6314
26145,Vieira do Minho,41.6333,-8.1333
26146,Rothenbach an der Pegnitz,49.4847,11.2475
26147,Lacombe,52.4683,-113.7369
26148,Kaji,26.0249,102.7873
26149,Alcacer do Sal,38.3725,-8.5133
26150,Campiglia Marittima,43.0667,10.6167
26151,Fort Lewis,47.0955,-122.5672
26152,Davidson,35.4846,-80.8252
26153,Edgewood,47.2309,-122.2832
26154,Suamico,44.6352,-88.0664
26155,Sebt Bni Garfett,35.25,-5.8333
26156,La Chapelle-Saint-Luc,48.3119,4.0444
26157,San Marino,34.1224,-118.1132
26158,Sideropolis,-28.5978,-49.4239
26159,Spring Garden,39.9454,-76.7212
26160,Santo Stino di Livenza,45.7333,12.6833
26161,Boortmeerbeek,50.9833,4.5667
26162,Parigi,13.8929,77.4598
26163,Bryn,53.499,-2.657
26164,Aberystwyth,52.414,-4.081
26165,Kotra,22.7062,88.5411
26166,Palleja,41.4242,1.9978
26167,Shahr-e Herat,30.0542,54.3731
26168,Ottersberg,53.1,9.15
26169,Tabocas do Brejo Velho,-12.7058,-44.0069
26170,Mudhol,18.9667,77.9167
26171,Warwick,-28.2152,152.0352
26172,Gartringen,48.6408,8.9006
26173,Solofra,40.8333,14.85
26174,Bolongongo,-8.4667,15.25
26175,Mambore,-24.3189,-52.53
26176,Portland,36.5883,-86.5194
26177,Ban Tat,17.2791,102.8022
26178,Oulad Rahmoun,32.3278,-6.5006
26179,Anolaima,4.7633,-74.4647
